src_database,src_id,structure,mobile_id,barrier
Crystallography Open Database,1537475,Li24Al8N16,0,10.122589111328123
Crystallography Open Database,1537475,Li24Al8N16,1,10.139495849609377
Crystallography Open Database,1537475,Li24Al8N16,2,10.142868041992188
Crystallography Open Database,1537475,Li24Al8N16,3,10.129608154296877
Crystallography Open Database,1537475,Li24Al8N16,4,10.131851196289062
Crystallography Open Database,1537475,Li24Al8N16,5,10.168380737304688
Crystallography Open Database,1537475,Li24Al8N16,6,10.175018310546877
Crystallography Open Database,1537475,Li24Al8N16,7,10.1661376953125
Crystallography Open Database,1537475,Li24Al8N16,8,10.175018310546877
Crystallography Open Database,1537475,Li24Al8N16,9,10.113723754882812
Crystallography Open Database,1537475,Li24Al8N16,10,10.121780395507812
Crystallography Open Database,1537475,Li24Al8N16,11,10.16839599609375
Crystallography Open Database,1537475,Li24Al8N16,12,10.122604370117188
Crystallography Open Database,1537475,Li24Al8N16,13,10.139495849609377
Crystallography Open Database,1537475,Li24Al8N16,14,10.14288330078125
Crystallography Open Database,1537475,Li24Al8N16,15,10.129608154296877
Crystallography Open Database,1537475,Li24Al8N16,16,10.131851196289062
Crystallography Open Database,1537475,Li24Al8N16,17,10.16839599609375
Crystallography Open Database,1537475,Li24Al8N16,18,10.175018310546877
Crystallography Open Database,1537475,Li24Al8N16,19,10.166122436523438
Crystallography Open Database,1537475,Li24Al8N16,20,10.175018310546877
Crystallography Open Database,1537475,Li24Al8N16,21,10.113723754882812
Crystallography Open Database,1537475,Li24Al8N16,22,10.121780395507812
Crystallography Open Database,1537475,Li24Al8N16,23,10.168380737304688
Icsd,153620,Li12W2N8,0,2.9434356689453125
Icsd,153620,Li12W2N8,1,2.996978759765625
Icsd,153620,Li12W2N8,2,2.99139404296875
Icsd,153620,Li12W2N8,3,2.941375732421875
Icsd,153620,Li12W2N8,4,3.218170166015625
Icsd,153620,Li12W2N8,5,3.2316131591796875
Icsd,153620,Li12W2N8,6,3.2841339111328125
Icsd,153620,Li12W2N8,7,3.220306396484375
Icsd,153620,Li12W2N8,8,3.0809478759765625
Icsd,153620,Li12W2N8,9,3.0823974609375
Icsd,153620,Li12W2N8,10,3.076507568359375
Icsd,153620,Li12W2N8,11,3.0692138671875
Icsd,245988,CsLi2I3,1,0.320770263671875
Icsd,245988,CsLi2I3,2,0.3169364929199219
Crystallography Open Database,7024042,Li12Mo6O24,0,1.579071044921875
Crystallography Open Database,7024042,Li12Mo6O24,1,1.579071044921875
Crystallography Open Database,7024042,Li12Mo6O24,2,1.579071044921875
Crystallography Open Database,7024042,Li12Mo6O24,3,1.579071044921875
Crystallography Open Database,7024042,Li12Mo6O24,4,1.579071044921875
Crystallography Open Database,7024042,Li12Mo6O24,5,1.579071044921875
Crystallography Open Database,7024042,Li12Mo6O24,6,1.58642578125
Crystallography Open Database,7024042,Li12Mo6O24,7,1.586456298828125
Crystallography Open Database,7024042,Li12Mo6O24,8,1.586456298828125
Crystallography Open Database,7024042,Li12Mo6O24,9,1.586456298828125
Crystallography Open Database,7024042,Li12Mo6O24,10,1.586456298828125
Crystallography Open Database,7024042,Li12Mo6O24,11,1.586456298828125
Crystallography Open Database,2310701,Li4B4O8,0,2.016510009765625
Crystallography Open Database,2310701,Li4B4O8,1,2.061073303222656
Crystallography Open Database,2310701,Li4B4O8,2,2.016517639160156
Crystallography Open Database,2310701,Li4B4O8,3,2.061073303222656
Icsd,245978,Cs3Li2Br5,3,0.5454292297363281
Icsd,245978,Cs3Li2Br5,4,0.5145092010498047
Icsd,87991,Li8Al6Ge6Br2O24,0,3.682891845703125
Icsd,87991,Li8Al6Ge6Br2O24,1,3.683624267578125
Icsd,87991,Li8Al6Ge6Br2O24,2,3.68255615234375
Icsd,87991,Li8Al6Ge6Br2O24,3,3.6844482421875
Icsd,87991,Li8Al6Ge6Br2O24,4,3.682830810546875
Icsd,87991,Li8Al6Ge6Br2O24,5,3.6846923828125
Icsd,87991,Li8Al6Ge6Br2O24,6,3.68182373046875
Icsd,87991,Li8Al6Ge6Br2O24,7,3.683746337890625
Icsd,67236,Li12W6O24,0,1.686767578125
Icsd,67236,Li12W6O24,1,1.68896484375
Icsd,67236,Li12W6O24,2,1.67547607421875
Icsd,67236,Li12W6O24,3,1.67523193359375
Icsd,67236,Li12W6O24,4,1.6812744140625
Icsd,67236,Li12W6O24,5,1.677581787109375
Icsd,67236,Li12W6O24,6,1.697479248046875
Icsd,67236,Li12W6O24,7,1.692047119140625
Icsd,67236,Li12W6O24,8,1.682647705078125
Icsd,67236,Li12W6O24,9,1.690887451171875
Icsd,67236,Li12W6O24,10,1.687896728515625
Icsd,67236,Li12W6O24,11,1.689422607421875
Icsd,50612,Li8Al4B4O16,0,2.5608367919921875
Icsd,50612,Li8Al4B4O16,1,2.541778564453125
Icsd,50612,Li8Al4B4O16,2,2.54376220703125
Icsd,50612,Li8Al4B4O16,3,2.557373046875
Icsd,50612,Li8Al4B4O16,4,2.174407958984375
Icsd,50612,Li8Al4B4O16,5,2.1479949951171875
Icsd,50612,Li8Al4B4O16,6,2.137191772460937
Icsd,50612,Li8Al4B4O16,7,2.162384033203125
Icsd,74950,Li7TaO6,0,4.8714141845703125
Icsd,74950,Li7TaO6,1,4.907951354980469
Icsd,74950,Li7TaO6,2,4.894767761230469
Icsd,74950,Li7TaO6,3,3.4759521484375
Icsd,74950,Li7TaO6,4,3.4837417602539062
Icsd,74950,Li7TaO6,5,3.4832305908203125
Icsd,74950,Li7TaO6,6,2.062225341796875
Crystallography Open Database,2003027,Li4Si4O10,0,2.3366622924804688
Crystallography Open Database,2003027,Li4Si4O10,1,2.3431549072265625
Crystallography Open Database,2003027,Li4Si4O10,2,2.3431472778320312
Crystallography Open Database,2003027,Li4Si4O10,3,2.3366622924804688
Crystallography Open Database,1535987,Li16Ta4N12,0,4.4345550537109375
Crystallography Open Database,1535987,Li16Ta4N12,1,4.4198760986328125
Crystallography Open Database,1535987,Li16Ta4N12,2,4.416656494140625
Crystallography Open Database,1535987,Li16Ta4N12,3,4.4947052001953125
Crystallography Open Database,1535987,Li16Ta4N12,4,4.41424560546875
Crystallography Open Database,1535987,Li16Ta4N12,5,4.48358154296875
Crystallography Open Database,1535987,Li16Ta4N12,6,4.472686767578125
Crystallography Open Database,1535987,Li16Ta4N12,7,4.397979736328125
Crystallography Open Database,1535987,Li16Ta4N12,8,4.5963134765625
Crystallography Open Database,1535987,Li16Ta4N12,9,4.591094970703125
Crystallography Open Database,1535987,Li16Ta4N12,10,4.673507690429688
Crystallography Open Database,1535987,Li16Ta4N12,11,4.63909912109375
Crystallography Open Database,1535987,Li16Ta4N12,12,3.327255249023437
Crystallography Open Database,1535987,Li16Ta4N12,13,3.305145263671875
Crystallography Open Database,1535987,Li16Ta4N12,14,3.3081207275390625
Crystallography Open Database,1535987,Li16Ta4N12,15,3.3194732666015625
Icsd,419852,Li20Cl12O4,0,3.7655029296875
Icsd,419852,Li20Cl12O4,1,3.7654876708984375
Icsd,419852,Li20Cl12O4,2,3.7655029296875
Icsd,419852,Li20Cl12O4,3,3.7655029296875
Icsd,419852,Li20Cl12O4,4,4.741912841796875
Icsd,419852,Li20Cl12O4,5,4.7419281005859375
Icsd,419852,Li20Cl12O4,6,4.741912841796875
Icsd,419852,Li20Cl12O4,7,4.741912841796875
Icsd,419852,Li20Cl12O4,8,4.741912841796875
Icsd,419852,Li20Cl12O4,9,4.7418975830078125
Icsd,419852,Li20Cl12O4,10,4.741912841796875
Icsd,419852,Li20Cl12O4,11,4.741912841796875
Icsd,419852,Li20Cl12O4,12,4.7418975830078125
Icsd,419852,Li20Cl12O4,13,4.7419281005859375
Icsd,419852,Li20Cl12O4,14,4.741912841796875
Icsd,419852,Li20Cl12O4,15,4.741912841796875
Icsd,419852,Li20Cl12O4,16,4.741912841796875
Icsd,419852,Li20Cl12O4,17,4.7418975830078125
Icsd,419852,Li20Cl12O4,18,4.741912841796875
Icsd,419852,Li20Cl12O4,19,4.741912841796875
Icsd,61199,Li2PdO2,0,0.6253910064697266
Icsd,61199,Li2PdO2,1,0.6272773742675781
Icsd,280992,Li4Ta4Ge4O20,0,2.4971923828125
Icsd,280992,Li4Ta4Ge4O20,1,2.5443115234375
Icsd,280992,Li4Ta4Ge4O20,2,2.5128326416015625
Icsd,280992,Li4Ta4Ge4O20,3,2.5088348388671875
Crystallography Open Database,1510745,Li4B4S10,0,0.5288009643554688
Crystallography Open Database,1510745,Li4B4S10,1,0.53533935546875
Crystallography Open Database,1510745,Li4B4S10,2,0.5281982421875
Crystallography Open Database,1510745,Li4B4S10,3,0.5358734130859375
Crystallography Open Database,1528861,Li24Zr4Be4F48,0,3.0166015625
Crystallography Open Database,1528861,Li24Zr4Be4F48,1,3.005035400390625
Crystallography Open Database,1528861,Li24Zr4Be4F48,2,3.052215576171875
Crystallography Open Database,1528861,Li24Zr4Be4F48,3,3.024688720703125
Crystallography Open Database,1528861,Li24Zr4Be4F48,4,3.016571044921875
Crystallography Open Database,1528861,Li24Zr4Be4F48,5,3.024658203125
Crystallography Open Database,1528861,Li24Zr4Be4F48,6,3.052154541015625
Crystallography Open Database,1528861,Li24Zr4Be4F48,7,3.00506591796875
Crystallography Open Database,1528861,Li24Zr4Be4F48,8,3.533599853515625
Crystallography Open Database,1528861,Li24Zr4Be4F48,9,3.48822021484375
Crystallography Open Database,1528861,Li24Zr4Be4F48,10,3.498809814453125
Crystallography Open Database,1528861,Li24Zr4Be4F48,11,3.48822021484375
Crystallography Open Database,1528861,Li24Zr4Be4F48,12,3.533599853515625
Crystallography Open Database,1528861,Li24Zr4Be4F48,13,3.48822021484375
Crystallography Open Database,1528861,Li24Zr4Be4F48,14,3.498809814453125
Crystallography Open Database,1528861,Li24Zr4Be4F48,15,3.48822021484375
Crystallography Open Database,1528861,Li24Zr4Be4F48,16,3.49139404296875
Crystallography Open Database,1528861,Li24Zr4Be4F48,17,3.4869384765625
Crystallography Open Database,1528861,Li24Zr4Be4F48,18,3.478759765625
Crystallography Open Database,1528861,Li24Zr4Be4F48,19,3.4869384765625
Crystallography Open Database,1528861,Li24Zr4Be4F48,20,3.49139404296875
Crystallography Open Database,1528861,Li24Zr4Be4F48,21,3.486968994140625
Crystallography Open Database,1528861,Li24Zr4Be4F48,22,3.478729248046875
Crystallography Open Database,1528861,Li24Zr4Be4F48,23,3.486907958984375
,-1,Li20Ge2P4S24,0,1.1746978759765625
,-1,Li20Ge2P4S24,1,1.0646209716796875
,-1,Li20Ge2P4S24,2,0.988494873046875
,-1,Li20Ge2P4S24,3,1.0828704833984375
,-1,Li20Ge2P4S24,4,1.074462890625
,-1,Li20Ge2P4S24,5,1.3657684326171875
,-1,Li20Ge2P4S24,6,1.0322113037109375
,-1,Li20Ge2P4S24,7,0.967803955078125
,-1,Li20Ge2P4S24,8,1.4846649169921875
,-1,Li20Ge2P4S24,9,0.8553009033203125
,-1,Li20Ge2P4S24,10,0.97021484375
,-1,Li20Ge2P4S24,11,1.032318115234375
,-1,Li20Ge2P4S24,12,1.10601806640625
,-1,Li20Ge2P4S24,13,0.8115081787109375
,-1,Li20Ge2P4S24,14,1.0779571533203125
,-1,Li20Ge2P4S24,15,1.0225372314453125
,-1,Li20Ge2P4S24,16,1.0839996337890625
,-1,Li20Ge2P4S24,17,0.8751220703125
,-1,Li20Ge2P4S24,18,0.8350982666015625
,-1,Li20Ge2P4S24,19,1.278564453125
Icsd,69300,Li8Si8O20,0,2.552703857421875
Icsd,69300,Li8Si8O20,1,2.555877685546875
Icsd,69300,Li8Si8O20,2,2.548675537109375
Icsd,69300,Li8Si8O20,3,2.5380096435546875
Icsd,69300,Li8Si8O20,4,2.53704833984375
Icsd,69300,Li8Si8O20,5,2.5496063232421875
Icsd,69300,Li8Si8O20,6,2.5568084716796875
Icsd,69300,Li8Si8O20,7,2.5543670654296875
Crystallography Open Database,7224138,Li12Al4Si4O20,0,4.226165771484375
Crystallography Open Database,7224138,Li12Al4Si4O20,1,4.226165771484375
Crystallography Open Database,7224138,Li12Al4Si4O20,2,4.25921630859375
Crystallography Open Database,7224138,Li12Al4Si4O20,3,4.25921630859375
Crystallography Open Database,7224138,Li12Al4Si4O20,4,4.2947998046875
Crystallography Open Database,7224138,Li12Al4Si4O20,5,4.2947998046875
Crystallography Open Database,7224138,Li12Al4Si4O20,6,4.188690185546875
Crystallography Open Database,7224138,Li12Al4Si4O20,7,4.188690185546875
Crystallography Open Database,7224138,Li12Al4Si4O20,8,4.105377197265625
Crystallography Open Database,7224138,Li12Al4Si4O20,9,4.10540771484375
Crystallography Open Database,7224138,Li12Al4Si4O20,10,4.1383056640625
Crystallography Open Database,7224138,Li12Al4Si4O20,11,4.1383056640625
Icsd,167518,Li4In4Ge4O16,0,4.48834228515625
Icsd,167518,Li4In4Ge4O16,1,4.5171661376953125
Icsd,167518,Li4In4Ge4O16,2,4.550018310546875
Icsd,167518,Li4In4Ge4O16,3,4.4993743896484375
Crystallography Open Database,1510224,Li12Au4O12,0,2.121200561523437
Crystallography Open Database,1510224,Li12Au4O12,1,2.078460693359375
Crystallography Open Database,1510224,Li12Au4O12,2,2.121200561523437
Crystallography Open Database,1510224,Li12Au4O12,3,2.078460693359375
Crystallography Open Database,1510224,Li12Au4O12,4,2.078460693359375
Crystallography Open Database,1510224,Li12Au4O12,5,2.121200561523437
Crystallography Open Database,1510224,Li12Au4O12,6,2.078460693359375
Crystallography Open Database,1510224,Li12Au4O12,7,2.121200561523437
Crystallography Open Database,1510224,Li12Au4O12,8,2.150390625
Crystallography Open Database,1510224,Li12Au4O12,9,2.1662139892578125
Crystallography Open Database,1510224,Li12Au4O12,10,2.150390625
Crystallography Open Database,1510224,Li12Au4O12,11,2.1662139892578125
Icsd,40247,Li6TeO6,0,1.7047195434570312
Icsd,40247,Li6TeO6,1,1.6972732543945312
Icsd,40247,Li6TeO6,2,1.6973800659179688
Icsd,40247,Li6TeO6,3,1.69818115234375
Icsd,40247,Li6TeO6,4,1.6984100341796875
Icsd,40247,Li6TeO6,5,1.7042083740234375
Crystallography Open Database,2000944,Li56Nb8N32,0,7.6842041015625
Crystallography Open Database,2000944,Li56Nb8N32,1,7.73004150390625
Crystallography Open Database,2000944,Li56Nb8N32,2,7.7645263671875
Crystallography Open Database,2000944,Li56Nb8N32,3,7.73724365234375
Crystallography Open Database,2000944,Li56Nb8N32,4,7.69403076171875
Crystallography Open Database,2000944,Li56Nb8N32,5,7.69366455078125
Crystallography Open Database,2000944,Li56Nb8N32,6,7.68731689453125
Crystallography Open Database,2000944,Li56Nb8N32,7,7.72100830078125
Crystallography Open Database,2000944,Li56Nb8N32,8,7.69525146484375
Crystallography Open Database,2000944,Li56Nb8N32,9,7.71734619140625
Crystallography Open Database,2000944,Li56Nb8N32,10,7.76654052734375
Crystallography Open Database,2000944,Li56Nb8N32,11,7.671875
Crystallography Open Database,2000944,Li56Nb8N32,12,7.67535400390625
Crystallography Open Database,2000944,Li56Nb8N32,13,7.72216796875
Crystallography Open Database,2000944,Li56Nb8N32,14,7.724609375
Crystallography Open Database,2000944,Li56Nb8N32,15,7.68963623046875
Crystallography Open Database,2000944,Li56Nb8N32,16,7.67987060546875
Crystallography Open Database,2000944,Li56Nb8N32,17,7.764892578125
Crystallography Open Database,2000944,Li56Nb8N32,18,7.70550537109375
Crystallography Open Database,2000944,Li56Nb8N32,19,7.75494384765625
Crystallography Open Database,2000944,Li56Nb8N32,20,7.74761962890625
Crystallography Open Database,2000944,Li56Nb8N32,21,7.7000732421875
Crystallography Open Database,2000944,Li56Nb8N32,22,7.76849365234375
Crystallography Open Database,2000944,Li56Nb8N32,23,7.68353271484375
Crystallography Open Database,2000944,Li56Nb8N32,24,7.62164306640625
Crystallography Open Database,2000944,Li56Nb8N32,25,7.6199951171875
Crystallography Open Database,2000944,Li56Nb8N32,26,7.6573486328125
Crystallography Open Database,2000944,Li56Nb8N32,27,7.6180419921875
Crystallography Open Database,2000944,Li56Nb8N32,28,7.6531982421875
Crystallography Open Database,2000944,Li56Nb8N32,29,7.6593017578125
Crystallography Open Database,2000944,Li56Nb8N32,30,7.6182861328125
Crystallography Open Database,2000944,Li56Nb8N32,31,7.646484375
Crystallography Open Database,2000944,Li56Nb8N32,32,7.6517333984375
Crystallography Open Database,2000944,Li56Nb8N32,33,7.63092041015625
Crystallography Open Database,2000944,Li56Nb8N32,34,7.6585693359375
Crystallography Open Database,2000944,Li56Nb8N32,35,7.60028076171875
Crystallography Open Database,2000944,Li56Nb8N32,36,7.59649658203125
Crystallography Open Database,2000944,Li56Nb8N32,37,7.6357421875
Crystallography Open Database,2000944,Li56Nb8N32,38,7.64349365234375
Crystallography Open Database,2000944,Li56Nb8N32,39,7.65313720703125
Crystallography Open Database,2000944,Li56Nb8N32,40,7.62481689453125
Crystallography Open Database,2000944,Li56Nb8N32,41,7.6865234375
Crystallography Open Database,2000944,Li56Nb8N32,42,7.60986328125
Crystallography Open Database,2000944,Li56Nb8N32,43,7.64056396484375
Crystallography Open Database,2000944,Li56Nb8N32,44,7.6422119140625
